component,worker_id,phase_second_bin,timeslice_start_ns,timeslice_end_ns,running_requests,waiting_requests,decode_prealloc_queue_requests,decode_transfer_queue_requests,reconstruction_method,validation_status
decode,694d9fdfb4d8ee18,179,1786166772657379419,1786166773657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,180,1786166773657379419,1786166774657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,181,1786166774657379419,1786166775657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,182,1786166775657379419,1786166776657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,183,1786166776657379419,1786166777657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,184,1786166777657379419,1786166778657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,185,1786166778657379419,1786166779657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,186,1786166779657379419,1786166780657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,187,1786166780657379419,1786166781657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,188,1786166781657379419,1786166782657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,189,1786166782657379419,1786166783657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,190,1786166783657379419,1786166784657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,191,1786166784657379419,1786166785657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,192,1786166785657379419,1786166786657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,193,1786166786657379419,1786166787657379419,0.5,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,194,1786166787657379419,1786166788657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,195,1786166788657379419,1786166789657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,196,1786166789657379419,1786166790657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,197,1786166790657379419,1786166791657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,198,1786166791657379419,1786166792657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,199,1786166792657379419,1786166793657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,200,1786166793657379419,1786166794657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,201,1786166794657379419,1786166795657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,202,1786166795657379419,1786166796657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,203,1786166796657379419,1786166797657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,204,1786166797657379419,1786166798657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,205,1786166798657379419,1786166799657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,206,1786166799657379419,1786166800657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,207,1786166800657379419,1786166801657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,208,1786166801657379419,1786166802657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,209,1786166802657379419,1786166803657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,210,1786166803657379419,1786166804657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,211,1786166804657379419,1786166805657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,212,1786166805657379419,1786166806657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,213,1786166806657379419,1786166807657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,214,1786166807657379419,1786166808657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,215,1786166808657379419,1786166809657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,216,1786166809657379419,1786166810657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,217,1786166810657379419,1786166811657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,218,1786166811657379419,1786166812657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,219,1786166812657379419,1786166813657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,220,1786166813657379419,1786166814657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,221,1786166814657379419,1786166815657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,222,1786166815657379419,1786166816657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,223,1786166816657379419,1786166817657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,224,1786166817657379419,1786166818657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,225,1786166818657379419,1786166819657379419,1.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,226,1786166819657379419,1786166820657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,227,1786166820657379419,1786166821657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,228,1786166821657379419,1786166822657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,229,1786166822657379419,1786166823657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,230,1786166823657379419,1786166824657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,231,1786166824657379419,1786166825657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,232,1786166825657379419,1786166826657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,233,1786166826657379419,1786166827657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,234,1786166827657379419,1786166828657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,235,1786166828657379419,1786166829657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,236,1786166829657379419,1786166830657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,237,1786166830657379419,1786166831657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,238,1786166831657379419,1786166832657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,239,1786166832657379419,1786166833657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,240,1786166833657379419,1786166834657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,241,1786166834657379419,1786166835657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,242,1786166835657379419,1786166836657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,243,1786166836657379419,1786166837657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,244,1786166837657379419,1786166838657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,245,1786166838657379419,1786166839657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,246,1786166839657379419,1786166840657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,247,1786166840657379419,1786166841657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,248,1786166841657379419,1786166842657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,249,1786166842657379419,1786166843657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,250,1786166843657379419,1786166844657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,251,1786166844657379419,1786166845657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,252,1786166845657379419,1786166846657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,253,1786166846657379419,1786166847657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,254,1786166847657379419,1786166848657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,255,1786166848657379419,1786166849657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,256,1786166849657379419,1786166850657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,257,1786166850657379419,1786166851657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,259,1786166852657379419,1786166853657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,260,1786166853657379419,1786166854657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,261,1786166854657379419,1786166855657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,262,1786166855657379419,1786166856657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,263,1786166856657379419,1786166857657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,264,1786166857657379419,1786166858657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,265,1786166858657379419,1786166859657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,266,1786166859657379419,1786166860657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,267,1786166860657379419,1786166861657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,268,1786166861657379419,1786166862657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,269,1786166862657379419,1786166863657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,270,1786166863657379419,1786166864657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,271,1786166864657379419,1786166865657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,272,1786166865657379419,1786166866657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,273,1786166866657379419,1786166867657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,274,1786166867657379419,1786166868657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,275,1786166868657379419,1786166869657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,276,1786166869657379419,1786166870657379419,0.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
