concurrency,artifact_id,artifact_name,source_file_path,total_records,field,field_name,canonical_field,present_count,presence_rate,null_count,null_rate,null_rate_among_present,dtype,python_types,min,max,numeric_min,numeric_max,observed_unit,observed_unit_values,unit_value_present_count,inferred_unit
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.source_kind,metadata.source_kind,metadatasourcekind,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.source_outer_idx,metadata.source_outer_idx,metadatasourceouteridx,584,1.0,0,0.0,0.0,int,int,0.0,201.0,0.0,201.0,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.source_trace_id,metadata.source_trace_id,metadatasourcetraceid,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.turn_index,metadata.turn_index,metadataturnindex,584,1.0,0,0.0,0.0,int,int,0.0,190.0,0.0,190.0,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.was_cancelled,metadata.was_cancelled,metadatawascancelled,584,1.0,0,0.0,0.0,bool,bool,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.worker_id,metadata.worker_id,metadataworkerid,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.x_correlation_id,metadata.x_correlation_id,metadataxcorrelationid,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metadata.x_request_id,metadata.x_request_id,metadataxrequestid,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.e2e_output_token_throughput.unit,metrics.e2e_output_token_throughput.unit,metricse2eoutputtokenthroughputunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.e2e_output_token_throughput.value,metrics.e2e_output_token_throughput.value,metricse2eoutputtokenthroughputvalue,584,1.0,0,0.0,0.0,float,float,0.005086022236375062,31.29163516115288,0.005086022236375062,31.29163516115288,tokens/sec/user,tokens/sec/user,584,tokens/sec/user
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_blocked.unit,metrics.http_req_blocked.unit,metricshttpreqblockedunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_blocked.value,metrics.http_req_blocked.value,metricshttpreqblockedvalue,584,1.0,0,0.0,0.0,float,float,0.0,0.0,0.0,0.0,ms,ms,584,ms
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_chunks_received.unit,metrics.http_req_chunks_received.unit,metricshttpreqchunksreceivedunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_chunks_received.value,metrics.http_req_chunks_received.value,metricshttpreqchunksreceivedvalue,584,1.0,0,0.0,0.0,int,int,1.0,171.0,1.0,171.0,count,count,584,count
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_chunks_sent.unit,metrics.http_req_chunks_sent.unit,metricshttpreqchunkssentunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_chunks_sent.value,metrics.http_req_chunks_sent.value,metricshttpreqchunkssentvalue,584,1.0,0,0.0,0.0,int,int,1.0,1.0,1.0,1.0,count,count,584,count
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_connecting.unit,metrics.http_req_connecting.unit,metricshttpreqconnectingunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_connecting.value,metrics.http_req_connecting.value,metricshttpreqconnectingvalue,584,1.0,0,0.0,0.0,float,float,0.0,5.949611,0.0,5.949611,ms,ms,584,ms
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_connection_overhead.unit,metrics.http_req_connection_overhead.unit,metricshttpreqconnectionoverheadunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_connection_overhead.value,metrics.http_req_connection_overhead.value,metricshttpreqconnectionoverheadvalue,584,1.0,0,0.0,0.0,float,float,0.0,11.329162,0.0,11.329162,ms,ms,584,ms
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_connection_reused.unit,metrics.http_req_connection_reused.unit,metricshttpreqconnectionreusedunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_connection_reused.value,metrics.http_req_connection_reused.value,metricshttpreqconnectionreusedvalue,584,1.0,0,0.0,0.0,int,int,0.0,1.0,0.0,1.0,ratio,ratio,584,ratio
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_data_received.unit,metrics.http_req_data_received.unit,metricshttpreqdatareceivedunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_data_received.value,metrics.http_req_data_received.value,metricshttpreqdatareceivedvalue,584,1.0,0,0.0,0.0,float,float,0.5830078125,93.1611328125,0.5830078125,93.1611328125,KB,KB,584,KB
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_data_sent.unit,metrics.http_req_data_sent.unit,metricshttpreqdatasentunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_data_sent.value,metrics.http_req_data_sent.value,metricshttpreqdatasentvalue,584,1.0,0,0.0,0.0,float,float,1.7265625,2662.2412109375,1.7265625,2662.2412109375,KB,KB,584,KB
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_dns_lookup.unit,metrics.http_req_dns_lookup.unit,metricshttpreqdnslookupunit,584,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
4,8494252371,agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc4/raw_agentic/8494252371_agentic_glm5.2_p1x1_d1x8_conc4_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc4_h200-dgxc-slurm_6/conc_4/aiperf_artifacts/profile_export.jsonl,584,metrics.http_req_dns_lookup.value,metrics.http_req_dns_lookup.value,metricshttpreqdnslookupvalue,584,1.0,0,0.0,0.0,float,float,0.0,5.379551,0.0,5.379551,ms,ms,584,ms
